epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,28597.5,1.04164,1.24271,1.17585,0.65546,0.51115,0.56262,0.41589,0.98732,1.11302,1.20947,0.0085975,0.0085975,0.0085975
87,28930.7,1.03911,1.23713,1.17393,0.65524,0.51128,0.56297,0.41628,0.98675,1.11258,1.20875,0.008581,0.008581,0.008581
88,29263.3,1.03681,1.23946,1.17252,0.65406,0.51263,0.56333,0.41703,0.98636,1.11169,1.20812,0.0085645,0.0085645,0.0085645
89,29596.2,1.03391,1.23469,1.17197,0.6569,0.51275,0.56401,0.41764,0.98575,1.11102,1.20743,0.008548,0.008548,0.008548
90,29927.5,1.03613,1.23494,1.17411,0.65521,0.51395,0.56438,0.41809,0.9852,1.11006,1.20689,0.0085315,0.0085315,0.0085315
91,30260,1.03787,1.23002,1.17386,0.65359,0.51522,0.56508,0.41886,0.98479,1.10887,1.20629,0.008515,0.008515,0.008515
92,30591.6,1.04488,1.23815,1.17763,0.65801,0.51355,0.56555,0.41921,0.98415,1.10759,1.20562,0.0084985,0.0084985,0.0084985
93,30923.9,1.04192,1.22817,1.17698,0.65804,0.5137,0.56635,0.41996,0.98344,1.10586,1.20474,0.008482,0.008482,0.008482
94,31256.8,1.04143,1.24721,1.17767,0.65925,0.51328,0.5669,0.4207,0.98285,1.1043,1.20406,0.0084655,0.0084655,0.0084655
95,31589,1.03604,1.23238,1.17342,0.6608,0.51273,0.5673,0.42127,0.98231,1.10325,1.20343,0.008449,0.008449,0.008449
96,31917.6,1.04009,1.24287,1.18035,0.66174,0.51318,0.56815,0.4219,0.98166,1.10198,1.20291,0.0084325,0.0084325,0.0084325
97,32249.4,1.03721,1.2269,1.17355,0.6633,0.51322,0.56892,0.42264,0.98104,1.10033,1.20219,0.008416,0.008416,0.008416
98,32580.3,1.03622,1.22429,1.17256,0.66389,0.5139,0.56959,0.42309,0.9804,1.09867,1.20133,0.0083995,0.0083995,0.0083995
99,32913.2,1.03554,1.22783,1.17379,0.66518,0.51334,0.57043,0.42357,0.97956,1.09636,1.20041,0.008383,0.008383,0.008383
100,33244.9,1.04189,1.2302,1.17632,0.66622,0.51358,0.57091,0.42399,0.97891,1.09456,1.19966,0.0083665,0.0083665,0.0083665
101,33576.8,1.03999,1.22729,1.17423,0.66728,0.51368,0.57152,0.42449,0.9784,1.09294,1.19888,0.00835,0.00835,0.00835
102,33910.4,1.03494,1.22791,1.17311,0.6675,0.51493,0.57227,0.42513,0.97778,1.09133,1.19812,0.0083335,0.0083335,0.0083335
103,34243.2,1.03114,1.2192,1.16914,0.66757,0.51572,0.57313,0.42581,0.97721,1.08962,1.19741,0.008317,0.008317,0.008317
104,34574.2,1.02431,1.21946,1.16771,0.66936,0.51655,0.57407,0.42644,0.97643,1.08764,1.19667,0.0083005,0.0083005,0.0083005
105,34905.4,1.03059,1.21937,1.17308,0.67044,0.51685,0.57461,0.42709,0.97602,1.08575,1.1961,0.008284,0.008284,0.008284
106,35238.1,1.03573,1.22035,1.17194,0.6699,0.51913,0.5753,0.42787,0.97563,1.08362,1.19558,0.0082675,0.0082675,0.0082675
107,35569.8,1.03274,1.22663,1.17117,0.6686,0.51912,0.5761,0.42841,0.97513,1.08091,1.19482,0.008251,0.008251,0.008251
108,35902.1,1.02934,1.20727,1.16816,0.67075,0.51908,0.57678,0.42925,0.97474,1.07885,1.19425,0.0082345,0.0082345,0.0082345
109,36233.6,1.03131,1.21002,1.16636,0.66849,0.52106,0.57734,0.42971,0.9739,1.07712,1.19349,0.008218,0.008218,0.008218
110,36566.5,1.02569,1.21139,1.16932,0.66938,0.52165,0.57834,0.43036,0.97318,1.07568,1.19275,0.0082015,0.0082015,0.0082015
111,36898.5,1.02756,1.2046,1.16631,0.67062,0.52078,0.57906,0.43062,0.97276,1.07384,1.19212,0.008185,0.008185,0.008185
112,37230.1,1.03071,1.21262,1.1699,0.67382,0.52075,0.57963,0.43106,0.97216,1.07211,1.19146,0.0081685,0.0081685,0.0081685
113,37562.8,1.02811,1.21612,1.16828,0.67359,0.52171,0.58028,0.43156,0.97152,1.0698,1.1907,0.008152,0.008152,0.008152
114,37895.7,1.03314,1.20537,1.16629,0.67313,0.52429,0.581,0.43221,0.97088,1.06797,1.18987,0.0081355,0.0081355,0.0081355
115,38228.3,1.0322,1.21545,1.16559,0.67453,0.52446,0.58148,0.43271,0.97024,1.06575,1.18891,0.008119,0.008119,0.008119
116,38560.6,1.02464,1.20214,1.16621,0.6761,0.52392,0.58222,0.43336,0.97005,1.06361,1.18825,0.0081025,0.0081025,0.0081025
117,38892.7,1.03085,1.21251,1.16848,0.67857,0.52489,0.58295,0.43379,0.96952,1.06131,1.18752,0.008086,0.008086,0.008086
118,39224.4,1.02692,1.19895,1.16275,0.67726,0.52637,0.58338,0.43406,0.96898,1.05927,1.18677,0.0080695,0.0080695,0.0080695
119,39556,1.0277,1.2049,1.16324,0.68007,0.52474,0.58408,0.43477,0.96834,1.05752,1.18587,0.008053,0.008053,0.008053
120,39887.6,1.02408,1.19742,1.16284,0.67586,0.52806,0.58467,0.43536,0.96752,1.05509,1.18498,0.0080365,0.0080365,0.0080365
121,40219.6,1.01912,1.20824,1.16249,0.67684,0.52784,0.58554,0.43646,0.96727,1.05314,1.18443,0.00802,0.00802,0.00802
122,40550.6,1.02399,1.20315,1.16299,0.6782,0.52778,0.5862,0.43707,0.96666,1.05117,1.18375,0.0080035,0.0080035,0.0080035
123,40882,1.02844,1.20221,1.16713,0.67807,0.52825,0.58691,0.43783,0.96606,1.04899,1.18318,0.007987,0.007987,0.007987
124,41214.2,1.02405,1.19628,1.1644,0.68169,0.52792,0.58768,0.43858,0.96542,1.04662,1.18249,0.0079705,0.0079705,0.0079705
125,41545.8,1.02372,1.19442,1.1658,0.67928,0.53115,0.58865,0.43886,0.96482,1.04425,1.18188,0.007954,0.007954,0.007954
126,41876.6,1.01784,1.19016,1.16046,0.67812,0.53258,0.58938,0.43957,0.96433,1.04179,1.18145,0.0079375,0.0079375,0.0079375
127,42208.6,1.02372,1.20012,1.16134,0.68416,0.53004,0.59002,0.44003,0.9639,1.0393,1.1807,0.007921,0.007921,0.007921
128,42541.2,1.02044,1.20219,1.16031,0.68511,0.52965,0.59061,0.44056,0.9636,1.03748,1.18018,0.0079045,0.0079045,0.0079045
129,42873,1.02164,1.20321,1.16344,0.68813,0.52955,0.59126,0.44125,0.96307,1.03542,1.17954,0.007888,0.007888,0.007888
130,43205,1.02425,1.19416,1.16122,0.69475,0.52845,0.59171,0.44168,0.96302,1.03315,1.17934,0.0078715,0.0078715,0.0078715
131,43537.4,1.02413,1.20253,1.16626,0.69492,0.52909,0.59247,0.44205,0.96261,1.03092,1.17863,0.007855,0.007855,0.007855
132,43870.4,1.01932,1.19225,1.16115,0.69238,0.53082,0.59306,0.44256,0.96216,1.029,1.178,0.0078385,0.0078385,0.0078385
133,44203.5,1.01409,1.17868,1.1559,0.69549,0.53027,0.59388,0.44337,0.96199,1.02693,1.17769,0.007822,0.007822,0.007822
134,44535.3,1.02194,1.19034,1.15897,0.69376,0.53197,0.59438,0.44389,0.96162,1.02522,1.17726,0.0078055,0.0078055,0.0078055
135,44867.8,1.02764,1.19649,1.16404,0.69585,0.53198,0.59525,0.44439,0.96104,1.02352,1.17662,0.007789,0.007789,0.007789
136,45199,1.01793,1.18346,1.16024,0.6954,0.53293,0.5962,0.44508,0.9606,1.0217,1.17616,0.0077725,0.0077725,0.0077725
137,45529.7,1.02068,1.18795,1.1588,0.68945,0.53547,0.5966,0.44523,0.95989,1.02019,1.17551,0.007756,0.007756,0.007756
138,45861.8,1.0242,1.1887,1.1595,0.69188,0.53447,0.59732,0.44574,0.95951,1.0183,1.17492,0.0077395,0.0077395,0.0077395
139,46193,1.0172,1.1765,1.16014,0.69241,0.53601,0.59793,0.44656,0.95913,1.01669,1.17452,0.007723,0.007723,0.007723
140,46524.7,1.02077,1.17968,1.15942,0.69292,0.53607,0.59859,0.44735,0.95877,1.01481,1.17401,0.0077065,0.0077065,0.0077065
141,46855.2,1.01601,1.17363,1.15784,0.69388,0.53731,0.59942,0.44765,0.95838,1.01299,1.17347,0.00769,0.00769,0.00769
142,47183.1,1.01598,1.17476,1.15867,0.69196,0.53867,0.60007,0.4481,0.95792,1.01122,1.17304,0.0076735,0.0076735,0.0076735
143,47514.9,1.01709,1.18041,1.161,0.69334,0.53827,0.60093,0.4489,0.95748,1.0092,1.17267,0.007657,0.007657,0.007657
144,47846.7,1.01468,1.17345,1.15704,0.69382,0.53855,0.60154,0.44955,0.95709,1.00733,1.1724,0.0076405,0.0076405,0.0076405
145,48178,1.01149,1.17323,1.15522,0.6889,0.54208,0.60225,0.45014,0.95696,1.0059,1.17207,0.007624,0.007624,0.007624
146,48510.1,1.01281,1.17533,1.15784,0.69799,0.53794,0.60262,0.45051,0.95649,1.00375,1.17164,0.0076075,0.0076075,0.0076075
147,48842.3,1.01843,1.17534,1.1574,0.70025,0.53672,0.60334,0.45102,0.95646,1.00195,1.17159,0.007591,0.007591,0.007591
148,49174.6,1.01971,1.17156,1.1576,0.69927,0.53841,0.60411,0.45155,0.95592,1.00047,1.17095,0.0075745,0.0075745,0.0075745
149,49506.4,1.0122,1.16836,1.15144,0.69078,0.5436,0.60464,0.45199,0.9555,0.99856,1.17051,0.007558,0.007558,0.007558
150,49838.5,1.01034,1.1752,1.15717,0.69172,0.54367,0.60495,0.45233,0.95518,0.99679,1.17011,0.0075415,0.0075415,0.0075415
151,50170.5,1.0131,1.17401,1.15649,0.69181,0.545,0.60527,0.45264,0.95476,0.99516,1.16963,0.007525,0.007525,0.007525
152,50502.4,1.00924,1.1712,1.15429,0.69071,0.54578,0.60611,0.45317,0.9541,0.9932,1.16879,0.0075085,0.0075085,0.0075085
153,50834,1.02241,1.17643,1.15993,0.69716,0.54542,0.60684,0.45352,0.95394,0.99174,1.16857,0.007492,0.007492,0.007492
154,51164.1,1.01286,1.16461,1.15554,0.69528,0.54734,0.60745,0.45384,0.95354,0.98991,1.16826,0.0074755,0.0074755,0.0074755
155,51495.3,1.015,1.17106,1.1561,0.69469,0.54841,0.60791,0.45419,0.95293,0.98845,1.16761,0.007459,0.007459,0.007459
156,51827.3,1.01139,1.16675,1.1555,0.6941,0.54901,0.60849,0.45472,0.95247,0.98683,1.16714,0.0074425,0.0074425,0.0074425
157,52158.3,1.00452,1.16045,1.15067,0.69325,0.5492,0.60876,0.45488,0.95202,0.98539,1.1667,0.007426,0.007426,0.007426
158,52489.3,1.00514,1.15611,1.14684,0.69425,0.54972,0.60939,0.45552,0.95179,0.984,1.16644,0.0074095,0.0074095,0.0074095
159,52821.4,1.00963,1.16231,1.15277,0.69254,0.55009,0.60959,0.45573,0.95158,0.98262,1.16615,0.007393,0.007393,0.007393
160,53153.9,1.00883,1.16237,1.15375,0.68942,0.55174,0.60957,0.4559,0.9511,0.98125,1.16565,0.0073765,0.0073765,0.0073765
161,53485.6,1.00681,1.16463,1.15199,0.6918,0.55179,0.60995,0.45628,0.95052,0.98022,1.16534,0.00736,0.00736,0.00736
162,53817.2,1.01027,1.16736,1.15379,0.6938,0.55144,0.61042,0.45656,0.95022,0.97862,1.16503,0.0073435,0.0073435,0.0073435
163,54150,1.00681,1.16208,1.15194,0.69366,0.55129,0.61109,0.45708,0.94998,0.97735,1.16474,0.007327,0.007327,0.007327
164,54482.5,1.00381,1.15699,1.15102,0.69109,0.55293,0.61184,0.45758,0.94957,0.97591,1.16432,0.0073105,0.0073105,0.0073105
165,54814.1,1.00684,1.16158,1.151,0.68942,0.55516,0.61238,0.45799,0.94885,0.97463,1.16385,0.007294,0.007294,0.007294
166,55144.8,1.01448,1.16525,1.15282,0.68867,0.55581,0.61296,0.45853,0.94855,0.97333,1.16365,0.0072775,0.0072775,0.0072775
167,55476.7,1.00514,1.16054,1.15075,0.69024,0.55554,0.61321,0.45853,0.94811,0.97239,1.16323,0.007261,0.007261,0.007261
168,55810,1.0097,1.16344,1.15527,0.69371,0.55389,0.61337,0.45885,0.94786,0.97113,1.16294,0.0072445,0.0072445,0.0072445
169,56142.6,1.00385,1.16397,1.15306,0.69464,0.55437,0.61386,0.45932,0.94739,0.96989,1.16264,0.007228,0.007228,0.007228
170,56475.1,1.00343,1.15405,1.14922,0.69463,0.55445,0.61441,0.45971,0.94717,0.96873,1.16231,0.0072115,0.0072115,0.0072115
171,56806.3,1.00623,1.1547,1.15115,0.69707,0.5549,0.61499,0.46013,0.94677,0.96748,1.16168,0.007195,0.007195,0.007195
172,57138.1,1.00491,1.14682,1.14579,0.69654,0.55599,0.61526,0.46041,0.94652,0.96649,1.16151,0.0071785,0.0071785,0.0071785
173,57470.7,1.00281,1.1559,1.14737,0.69424,0.55788,0.6155,0.46082,0.94636,0.96554,1.16115,0.007162,0.007162,0.007162
174,57802.4,1.00499,1.15646,1.15194,0.69667,0.55738,0.6157,0.46103,0.94605,0.96451,1.16099,0.0071455,0.0071455,0.0071455
175,58133.9,0.99922,1.15259,1.14941,0.69772,0.55756,0.61705,0.4622,0.94546,0.96347,1.16056,0.007129,0.007129,0.007129
176,58466.3,1.0074,1.15394,1.14946,0.69474,0.5606,0.61759,0.46261,0.94498,0.96265,1.16011,0.0071125,0.0071125,0.0071125
177,58798.9,1.00129,1.15292,1.14785,0.69402,0.56142,0.61793,0.46287,0.94468,0.96196,1.15971,0.007096,0.007096,0.007096
178,59130.3,1.00092,1.14774,1.14794,0.6925,0.56159,0.61823,0.46314,0.9443,0.96114,1.15935,0.0070795,0.0070795,0.0070795
179,59461.6,0.99958,1.14571,1.14603,0.69554,0.56029,0.61882,0.46344,0.94421,0.96004,1.15907,0.007063,0.007063,0.007063
180,59792.1,0.99563,1.14436,1.14498,0.69679,0.56076,0.619,0.46352,0.94426,0.95948,1.15881,0.0070465,0.0070465,0.0070465
181,60124.6,1.00111,1.14688,1.14873,0.69694,0.56017,0.61938,0.46377,0.94406,0.95852,1.15849,0.00703,0.00703,0.00703
182,60458.5,0.99837,1.14473,1.14812,0.69791,0.5593,0.61955,0.46416,0.94385,0.95742,1.15821,0.0070135,0.0070135,0.0070135
183,60790.1,1.00404,1.15122,1.14727,0.69569,0.56148,0.61992,0.46426,0.94367,0.95654,1.1579,0.006997,0.006997,0.006997
184,61121.7,0.99982,1.14791,1.14772,0.69601,0.56208,0.62006,0.46456,0.94364,0.95557,1.15778,0.0069805,0.0069805,0.0069805
185,61453.5,0.9987,1.14864,1.15152,0.69798,0.56138,0.62045,0.46475,0.94332,0.95466,1.15755,0.006964,0.006964,0.006964
186,61785.7,0.9965,1.14521,1.14412,0.70071,0.5596,0.62082,0.46524,0.943,0.95365,1.15731,0.0069475,0.0069475,0.0069475
187,62118.1,1.00329,1.1462,1.148,0.70281,0.55886,0.62114,0.46545,0.94264,0.95265,1.15707,0.006931,0.006931,0.006931
188,62450,0.99894,1.14716,1.14647,0.70076,0.56049,0.62183,0.46586,0.9426,0.95142,1.1568,0.0069145,0.0069145,0.0069145
