epoch ,time     ,train/box_loss ,train/seg_loss ,train/cls_loss ,train/dfl_loss ,metrics/precision(B) ,metrics/recall(B) ,metrics/mAP50(B) ,metrics/mAP50-95(B) ,metrics/precision(M) ,metrics/recall(M) ,metrics/mAP50(M) ,metrics/mAP50-95(M) ,val/box_loss ,val/seg_loss ,val/cls_loss ,val/dfl_loss ,lr/pg0      ,lr/pg1      ,lr/pg2
   45 ,17239.6  ,       1.04171 ,       2.33848 ,       1.20485 ,       1.14134 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.0004555   ,0.0004555   ,0.0004555
   46 ,17563.1  ,       1.04665 ,       2.34331 ,       1.20332 ,       1.14009 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000443125 ,0.000443125 ,0.000443125
   47 ,17885.3  ,       1.04134 ,       2.33466 ,       1.19508 ,       1.13639 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.00043075  ,0.00043075  ,0.00043075
   48 ,18208.4  ,       1.03752 ,       2.32463 ,       1.18422 ,       1.13316 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000418375 ,0.000418375 ,0.000418375
   49 ,18530.7  ,       1.04022 ,       2.32195 ,       1.18578 ,       1.13433 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000406    ,0.000406    ,0.000406
   50 ,18852.9  ,       1.03979 ,       2.3314  ,       1.19065 ,       1.13764 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000393625 ,0.000393625 ,0.000393625
   51 ,19175.3  ,       1.03238 ,       2.32051 ,       1.18048 ,       1.13246 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.00038125  ,0.00038125  ,0.00038125
   52 ,19497.9  ,       1.0338  ,       2.3215  ,       1.18495 ,       1.13355 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000368875 ,0.000368875 ,0.000368875
   53 ,19821    ,       1.03161 ,       2.30286 ,       1.16533 ,       1.12842 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.0003565   ,0.0003565   ,0.0003565
   54 ,20144.1  ,       1.03228 ,       2.31501 ,       1.17156 ,       1.1325  ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000344125 ,0.000344125 ,0.000344125
   55 ,20466.8  ,       1.03071 ,       2.31084 ,       1.16098 ,       1.12736 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.00033175  ,0.00033175  ,0.00033175
   56 ,20788.9  ,       1.02374 ,       2.29674 ,       1.15836 ,       1.12463 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000319375 ,0.000319375 ,0.000319375
   57 ,21111.4  ,       1.01994 ,       2.29006 ,       1.14899 ,       1.1229  ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000307    ,0.000307    ,0.000307
   58 ,21433.3  ,       1.02536 ,       2.29471 ,       1.15313 ,       1.12549 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000294625 ,0.000294625 ,0.000294625
   59 ,21755.6  ,       1.02017 ,       2.29192 ,       1.1402  ,       1.12141 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.00028225  ,0.00028225  ,0.00028225
   60 ,22078.7  ,       1.01835 ,       2.27956 ,       1.13715 ,       1.12159 ,             0.69886 ,          0.5853  ,         0.64712 ,            0.48383 ,             0.69132 ,          0.56785 ,         0.61555 ,            0.39273 ,     0.91254 ,     2.03496 ,     0.9259  ,     1.06429 ,0.000269875 ,0.000269875 ,0.000269875
   61 ,23157    ,       1.01721 ,       2.26996 ,       1.13706 ,       1.12246 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.0002575   ,0.0002575   ,0.0002575
   62 ,23480.1  ,       1.01964 ,       2.28068 ,       1.13794 ,       1.1205  ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000245125 ,0.000245125 ,0.000245125
   63 ,23803.3  ,       1.01158 ,       2.26813 ,       1.12572 ,       1.11919 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.00023275  ,0.00023275  ,0.00023275
   64 ,24127.4  ,       1.01054 ,       2.26082 ,       1.13363 ,       1.11928 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000220375 ,0.000220375 ,0.000220375
   65 ,24450.4  ,       1.00368 ,       2.23878 ,       1.11212 ,       1.11428 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000208    ,0.000208    ,0.000208
   66 ,24773.6  ,       1.01014 ,       2.2505  ,       1.115   ,       1.11341 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000195625 ,0.000195625 ,0.000195625
   67 ,25096    ,       1.00308 ,       2.23823 ,       1.10613 ,       1.11285 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.00018325  ,0.00018325  ,0.00018325
   68 ,25419.3  ,       1.00499 ,       2.24352 ,       1.10596 ,       1.11251 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000170875 ,0.000170875 ,0.000170875
   69 ,25803.6  ,       0.99565 ,       2.21921 ,       1.10305 ,       1.11058 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.0001585   ,0.0001585   ,0.0001585
   70 ,26519.2  ,       0.99719 ,       2.22774 ,       1.08813 ,       1.10649 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000146125 ,0.000146125 ,0.000146125
   71 ,27468.8  ,       0.92855 ,       2.04111 ,       0.90832 ,       1.09295 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.00013375  ,0.00013375  ,0.00013375
   72 ,28087.1  ,       0.92321 ,       2.03907 ,       0.89541 ,       1.0869  ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000121375 ,0.000121375 ,0.000121375
   73 ,28645    ,       0.91744 ,       2.02247 ,       0.89182 ,       1.08612 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,0.000109    ,0.000109    ,0.000109
   74 ,29202.8  ,       0.91379 ,       2.00659 ,       0.88181 ,       1.08351 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,9.6625e-05  ,9.6625e-05  ,9.6625e-05
   75 ,29758.7  ,       0.91204 ,       2.00915 ,       0.86629 ,       1.08124 ,             0.70749 ,          0.59039 ,         0.65867 ,            0.49382 ,             0.70355 ,          0.57307 ,         0.62552 ,            0.40009 ,     0.90334 ,     2.00846 ,     0.90227 ,     1.05526 ,8.425e-05   ,8.425e-05   ,8.425e-05
   76 ,31178    ,       0.91079 ,       1.99776 ,       0.87154 ,       1.08095 ,             0.69813 ,          0.60292 ,         0.66766 ,            0.50152 ,             0.69473 ,          0.58694 ,         0.63502 ,            0.40653 ,     0.89756 ,     1.99099 ,     0.8866  ,     1.04863 ,7.1875e-05  ,7.1875e-05  ,7.1875e-05
   77 ,32584.5  ,       0.90389 ,       1.98515 ,       0.85685 ,       1.0764  ,             0.69761 ,          0.60457 ,         0.6682  ,            0.50208 ,             0.69446 ,          0.58633 ,         0.63534 ,            0.40685 ,     0.89717 ,     1.99009 ,     0.88573 ,     1.0483  ,5.95e-05    ,5.95e-05    ,5.95e-05
   78 ,33977.1  ,       0.90241 ,       1.97268 ,       0.84914 ,       1.0749  ,             0.7052  ,          0.60531 ,         0.66907 ,            0.50265 ,             0.69715 ,          0.59018 ,         0.6362  ,            0.4074  ,     0.89694 ,     1.98963 ,     0.88476 ,     1.04782 ,4.7125e-05  ,4.7125e-05  ,4.7125e-05
   79 ,35374.5  ,       0.90132 ,       1.9699  ,       0.84819 ,       1.07429 ,             0.70664 ,          0.60342 ,         0.6694  ,            0.50324 ,             0.70342 ,          0.5866  ,         0.63613 ,            0.40749 ,     0.89689 ,     1.9888  ,     0.88412 ,     1.04751 ,3.475e-05   ,3.475e-05   ,3.475e-05
   80 ,36767.3  ,       0.89457 ,       1.96191 ,       0.8329  ,       1.06737 ,             0.70775 ,          0.60379 ,         0.67011 ,            0.50384 ,             0.70371 ,          0.58674 ,         0.63648 ,            0.40792 ,     0.8966  ,     1.98907 ,     0.8836  ,     1.04705 ,2.2375e-05  ,2.2375e-05  ,2.2375e-05
